,time,assetCode,assetName,volume,open,close,result,binary_result,provider,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,urgency,firstMentionSentence,bodySize,wordCount,sentenceCount
7884,2007-04-25,BA.N,Boeing Co,7746459.0,93.15,94.69,1.539999999999992,1.0,RTRS,0.0,0.012957299999999998,0.7735029999999999,0.21353899999999998,3.0,1.0,235.0,48.0,4.0
7885,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.6812729999999999,0.13097999999999999,0.187746,3.0,21.0,3848.0,729.0,29.0
7886,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.060035000000000005,0.13966900000000002,0.800296,3.0,17.0,3327.0,664.0,24.0
7887,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,0.0,0.0159707,0.495537,0.488492,3.0,0.0,1066.0,210.0,7.0
7888,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.37522,0.167988,0.45679200000000003,3.0,5.0,4153.0,813.0,29.0
7889,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.787924,0.14325,0.0688261,3.0,12.0,2621.0,525.0,19.0
7890,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,0.0,0.179097,0.609039,0.211864,1.0,0.0,0.0,20.0,1.0
7891,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.0376617,0.125158,0.8371799999999999,3.0,0.0,784.0,159.0,5.0
7892,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.5528569999999999,0.143183,0.30396,3.0,6.0,5632.0,1089.0,40.0
7893,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.185341,0.17081300000000002,0.6438470000000001,3.0,0.0,3622.0,707.0,28.0
7894,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.08463380000000001,0.150644,0.7647229999999999,3.0,3.0,4826.0,855.0,65.0
7895,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,0.0,0.0,12.0,1.0
7896,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.07001489999999999,0.14488,0.785105,3.0,0.0,971.0,198.0,6.0
7897,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.060759,0.140057,0.799184,3.0,3.0,4903.0,870.0,66.0
7898,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.08463380000000001,0.150644,0.7647229999999999,3.0,3.0,4984.0,884.0,67.0
7899,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.0364338,0.123636,0.83993,3.0,0.0,918.0,189.0,6.0
7900,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.0387578,0.125576,0.835666,3.0,0.0,880.0,175.0,6.0
7901,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.060759,0.140057,0.799184,3.0,3.0,5061.0,896.0,68.0
7902,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.696086,0.112069,0.19184500000000002,3.0,4.0,5940.0,1158.0,43.0
7903,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,0.0,0.174604,0.6103890000000001,0.215007,1.0,1.0,0.0,9.0,1.0
7904,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,PRN,0.0,0.14733800000000002,0.471764,0.380898,3.0,1.0,2164.0,345.0,10.0
7905,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.683612,0.115191,0.20119700000000001,3.0,3.0,1272.0,242.0,8.0
7906,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.693146,0.11279600000000001,0.19405799999999998,3.0,3.0,2301.0,416.0,16.0
7907,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.0202319,0.17335,0.8064180000000001,1.0,1.0,0.0,7.0,1.0
7908,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.668245,0.226921,0.104835,1.0,0.0,0.0,14.0,1.0
7909,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.810519,0.130279,0.0592019,3.0,0.0,3751.0,681.0,27.0
7910,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.6921930000000001,0.113392,0.194415,3.0,4.0,6340.0,1243.0,44.0
7911,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.101656,0.37652199999999997,0.5218229999999999,3.0,21.0,5486.0,936.0,70.0
7912,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.08605639999999999,0.151174,0.76277,3.0,17.0,4848.0,954.0,36.0
7913,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.810519,0.130279,0.0592019,3.0,0.0,3751.0,681.0,27.0
7914,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.815493,0.127374,0.0571332,3.0,2.0,3718.0,670.0,30.0
7915,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.696912,0.210718,0.09236989999999999,3.0,28.0,4584.0,819.0,34.0
7916,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,1.0,0.0708536,0.145014,0.784133,3.0,1.0,1845.0,373.0,14.0
7917,2007-04-25,BAC.N,Bank of America Corp,16117341.0,50.84,51.23,0.38999999999999346,1.0,RTRS,-1.0,0.819116,0.125245,0.05563969999999999,3.0,15.0,3898.0,770.0,29.0
7921,2007-04-25,BAX.N,Baxter International Inc,4919094.0,56.54,57.4,0.8599999999999994,1.0,PRN,1.0,0.101376,0.15618800000000002,0.742436,3.0,1.0,6944.0,1139.0,41.0
7922,2007-04-25,BAX.N,Baxter International Inc,4919094.0,56.54,57.4,0.8599999999999994,1.0,PRN,0.0,0.329931,0.373083,0.296985,3.0,1.0,1630.0,279.0,9.0
7926,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,0.0,0.13883099999999998,0.61778,0.24338800000000002,3.0,11.0,2233.0,428.0,27.0
7927,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,1.0,0.032638299999999995,0.120146,0.847216,1.0,1.0,0.0,18.0,1.0
7928,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,1.0,0.00783281,0.447838,0.544329,3.0,1.0,912.0,184.0,6.0
7929,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,1.0,0.021150799999999997,0.23474299999999998,0.744106,3.0,1.0,1988.0,383.0,16.0
7930,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RNS,1.0,0.0857377,0.151056,0.763206,3.0,4.0,15406.0,2764.0,87.0
7931,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,0.0,0.153646,0.615675,0.23068000000000002,1.0,1.0,0.0,12.0,1.0
7932,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,-1.0,0.716809,0.19916199999999998,0.08402860000000001,1.0,1.0,0.0,10.0,1.0
7933,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RNS,-1.0,0.5639350000000001,0.373952,0.0621129,3.0,4.0,5243.0,854.0,21.0
7934,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,1.0,0.0288515,0.11633199999999999,0.854816,1.0,1.0,0.0,11.0,1.0
7935,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,-1.0,0.511935,0.150318,0.33774699999999996,3.0,1.0,3724.0,700.0,27.0
7936,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,-1.0,0.504939,0.15145699999999998,0.343604,3.0,1.0,3763.0,710.0,27.0
7937,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,0.0,0.156499,0.615063,0.228438,1.0,1.0,0.0,20.0,1.0
7938,2007-04-25,BBV.N,Banco Bilbao Vizcaya Argentaria S.A.,915354.0,24.64,24.77,0.129999999999999,1.0,RTRS,-1.0,0.647095,0.2468,0.10610499999999999,3.0,1.0,3622.0,664.0,30.0
7942,2007-04-25,BCO.N,Brinks Co,155600.0,63.42,63.76,0.3399999999999963,1.0,PRN,0.0,0.146832,0.513959,0.33920900000000004,3.0,1.0,1605.0,294.0,13.0
7944,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.48373999999999995,0.154764,0.361496,3.0,1.0,3848.0,729.0,29.0
7945,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0184258,0.521141,0.460433,3.0,2.0,1709.0,311.0,13.0
7946,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0859112,0.317741,0.5963470000000001,1.0,1.0,0.0,20.0,1.0
7947,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0281115,0.11553699999999999,0.856351,1.0,0.0,0.0,24.0,1.0
7948,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0609571,0.299241,0.6398020000000001,3.0,3.0,653.0,122.0,4.0
7949,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0662945,0.240312,0.693394,3.0,0.0,45.0,12.0,3.0
7950,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0120634,0.804921,0.183015,3.0,0.0,86.0,19.0,3.0
7951,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0318079,0.564303,0.403889,3.0,0.0,426.0,86.0,4.0
7952,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.118726,0.160679,0.720596,3.0,0.0,836.0,169.0,5.0
7953,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0765727,0.14751199999999998,0.7759149999999999,3.0,0.0,795.0,148.0,5.0
7954,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.118165,0.160548,0.721287,3.0,2.0,4484.0,787.0,60.0
7955,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.00899235,0.45980699999999997,0.5312,3.0,0.0,224.0,45.0,3.0
7956,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.163828,0.168533,0.667639,3.0,4.0,3327.0,664.0,24.0
7957,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0168658,0.513676,0.469458,3.0,5.0,1066.0,210.0,7.0
7958,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.172362,0.169532,0.658105,3.0,2.0,4485.0,792.0,60.0
7959,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.153646,0.615675,0.23068000000000002,1.0,0.0,0.0,12.0,1.0
7960,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,0.0,0.17774700000000002,0.609449,0.21280300000000002,3.0,0.0,4980.0,616.0,27.0
7961,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.716809,0.19916199999999998,0.08402860000000001,1.0,0.0,0.0,10.0,1.0
7962,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,-1.0,0.589641,0.24223000000000003,0.168129,3.0,0.0,2622.0,360.0,26.0
7963,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.499638,0.152305,0.348057,3.0,2.0,4153.0,813.0,29.0
7964,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.124144,0.161893,0.713963,3.0,2.0,4484.0,788.0,60.0
7965,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0156718,0.503134,0.48119399999999996,3.0,9.0,1518.0,301.0,12.0
7966,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.738937,0.17005699999999999,0.09100549999999999,3.0,0.0,3565.0,647.0,24.0
7967,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.165911,0.16878900000000002,0.665301,3.0,7.0,2621.0,525.0,19.0
7968,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.179097,0.609039,0.211864,1.0,0.0,0.0,20.0,1.0
7969,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.173821,0.16969,0.656489,3.0,2.0,4562.0,805.0,61.0
7970,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0376617,0.125158,0.8371799999999999,3.0,0.0,784.0,159.0,5.0
7971,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.696828,0.11195,0.191222,3.0,9.0,3724.0,700.0,27.0
7972,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.696828,0.11195,0.191222,3.0,9.0,3763.0,710.0,27.0
7973,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.45377700000000004,0.159052,0.387171,3.0,3.0,5632.0,1089.0,40.0
7974,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.124144,0.161893,0.713963,3.0,2.0,4638.0,821.0,62.0
7975,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.819095,0.125257,0.0556484,1.0,0.0,0.0,15.0,1.0
7976,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0131737,0.672375,0.31445100000000004,3.0,0.0,43.0,12.0,2.0
7977,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.176792,0.17000099999999999,0.653207,3.0,0.0,3989.0,753.0,29.0
7978,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.101563,0.156203,0.7422340000000001,3.0,5.0,3622.0,707.0,28.0
7979,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.015016299999999998,0.79725,0.18773299999999998,3.0,1.0,7184.0,793.0,16.0
7980,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0116775,0.789097,0.199225,3.0,1.0,5440.0,658.0,15.0
7981,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0147031,0.797496,0.187801,3.0,1.0,4515.0,591.0,15.0
7982,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0168337,0.668038,0.315128,3.0,1.0,4673.0,594.0,14.0
7983,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0116615,0.788535,0.199803,3.0,1.0,5295.0,666.0,15.0
7984,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0116576,0.7883819999999999,0.19996,3.0,1.0,4974.0,633.0,15.0
7985,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0117356,0.7889510000000001,0.19931300000000002,3.0,1.0,6073.0,715.0,17.0
7986,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0116674,0.7890189999999999,0.19931300000000002,3.0,1.0,4569.0,583.0,15.0
7987,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.011662299999999999,0.788979,0.19935799999999998,3.0,1.0,4844.0,615.0,15.0
7988,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.011663799999999998,0.788607,0.199729,3.0,1.0,5977.0,720.0,18.0
7989,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0147264,0.796909,0.188365,3.0,1.0,5007.0,640.0,16.0
7990,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0147031,0.797496,0.187801,3.0,1.0,4464.0,589.0,15.0
7991,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0115798,0.786698,0.201722,3.0,1.0,4681.0,581.0,17.0
7992,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,ROM,0.0,0.0147031,0.797496,0.187801,3.0,1.0,5978.0,732.0,18.0
7993,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.117324,0.16035,0.722326,3.0,2.0,4826.0,855.0,65.0
7994,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,0.0,0.0,12.0,1.0
7995,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.26256599999999997,0.173732,0.563702,3.0,0.0,1339.0,262.0,10.0
7996,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.00743429,0.43882,0.553746,3.0,2.0,971.0,198.0,6.0
7997,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.126412,0.162377,0.7112109999999999,3.0,2.0,4903.0,870.0,66.0
7998,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.09609,0.15454500000000002,0.749365,3.0,2.0,4984.0,884.0,67.0
7999,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0288957,0.116379,0.854725,1.0,0.0,0.0,27.0,1.0
8000,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0427991,0.128729,0.828472,1.0,0.0,0.0,34.0,1.0
8001,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0364338,0.123636,0.83993,3.0,0.0,918.0,189.0,6.0
8002,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0387578,0.125576,0.835666,3.0,0.0,880.0,175.0,6.0
8003,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.102621,0.15650899999999998,0.74087,3.0,2.0,5061.0,896.0,68.0
8004,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.445403,0.160167,0.39443,3.0,3.0,5940.0,1158.0,43.0
8005,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,0.0,0.172343,0.543524,0.28413299999999997,3.0,0.0,9052.0,1527.0,58.0
8006,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.0211208,0.9250139999999999,0.05386509999999999,1.0,0.0,0.0,11.0,1.0
8007,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.766275,0.121521,0.112205,1.0,0.0,0.0,19.0,1.0
8008,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.668245,0.226921,0.104835,1.0,0.0,0.0,14.0,1.0
8009,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,0.0,0.173118,0.6099899999999999,0.216892,3.0,0.0,3772.0,577.0,29.0
8010,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,0.0,0.144249,0.608204,0.247547,3.0,1.0,1663.0,232.0,5.0
8011,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RNS,0.0,0.174894,0.6103029999999999,0.21480300000000002,3.0,0.0,3957.0,514.0,25.0
8012,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,-1.0,0.448295,0.15978599999999998,0.391919,3.0,3.0,6340.0,1243.0,44.0
8013,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.22447899999999998,0.173183,0.602338,3.0,2.0,5486.0,936.0,70.0
8014,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.180746,0.17039200000000002,0.6488619999999999,3.0,8.0,2968.0,621.0,26.0
8015,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0766565,0.14773599999999998,0.775608,3.0,2.0,4848.0,954.0,36.0
8016,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,0.0,0.012012700000000001,0.781533,0.206454,3.0,10.0,1845.0,373.0,14.0
8017,2007-04-25,BCS.N,Barclays PLC,1885900.0,58.64,58.58,-0.060000000000002274,0.0,RTRS,1.0,0.0560604,0.137449,0.8064899999999999,3.0,1.0,3898.0,770.0,29.0
8019,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,1.0,0.113567,0.426605,0.45982700000000004,1.0,1.0,0.0,27.0,2.0
8020,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,PRN,1.0,0.150266,0.242917,0.606817,3.0,1.0,25698.0,3478.0,147.0
8021,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
8022,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
8023,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,10.0,1.0
8024,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.0320953,0.9256969999999999,0.0422073,1.0,1.0,0.0,9.0,1.0
8025,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
8026,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
8027,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,1.0,0.28755,0.173318,0.539132,3.0,1.0,1789.0,346.0,16.0
8028,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,-1.0,0.44234399999999996,0.16056600000000001,0.39709,3.0,1.0,2007.0,386.0,20.0
8029,2007-04-25,BDK.N,Black & Decker Corp,1763700.0,89.82,92.34,2.5200000000000102,1.0,RTRS,1.0,0.0723809,0.145697,0.781922,3.0,1.0,2350.0,461.0,20.0
8030,2007-04-25,BDN.N,Brandywine Realty Trust,582000.0,33.76,33.59,-0.1699999999999946,0.0,RTRS,1.0,0.0452559,0.130524,0.8242200000000001,3.0,1.0,2907.0,484.0,14.0
